73.75
77.5
68.75
71.25
70.0
76.25
76.25
85.0
70.0
75.0
78.75
68.75
77.5
78.75
73.75
68.75
76.25
78.75
80.0
75.0
85.0
76.25
73.75
73.75
75.0
77.5
73.75
73.75
72.5
78.75
75.0
77.5
81.25
70.0
85.0
75.0
75.0
80.0
80.0
75.0
78.75
77.5
78.75
76.25
77.5
78.75
72.5
78.75
73.75
73.75
72.5
82.5
77.5
68.75
75.0
75.0
76.25
80.0
76.25
77.5
78.75
68.75
77.5
76.25
75.0
77.5
80.0
66.25
67.5
78.75
78.75
71.25
71.25
70.0
68.75
71.25
73.75
68.75
81.25
72.5
72.5
70.0
76.25
78.75
68.75
67.5
76.25
72.5
72.5
68.75
77.5
80.0
72.5
75.0
78.75
73.75
65.0
75.0
73.75
63.74999999999999
68.75
77.5
75.0
71.25
73.75
77.5
76.25
81.25
72.5
81.25
72.5
85.0
72.5
77.5
75.0
88.75
86.25
67.5
77.5
82.5
72.5
81.25
77.5
73.75
85.0
80.0
80.0
66.25
77.5
80.0
85.0
71.25
81.25
72.5
76.25
75.0
83.75
80.0
82.5
67.5
80.0
71.25
80.0
65.0
76.25
76.25
77.5
83.75
81.25
77.5
82.5
76.25
68.75
77.5
80.0
78.75
65.0
70.0
77.5
75.0
75.0
76.25
73.75
72.5
81.25
62.5
80.0
76.25
60.0
76.25
73.75
82.5
75.0
75.0
82.5
76.25
85.0
80.0
66.25
71.25
76.25
78.75
73.75
73.75
73.75
81.25
75.0
78.75
71.25
70.0
81.25
82.5
70.0
71.25
76.25
77.5
73.75
82.5
81.25
76.25
70.0
82.5
70.0
63.74999999999999
70.0
75.0
80.0
83.75
76.25
73.75
77.5
75.0
76.25
77.5
81.25
72.5
85.0
76.25
73.75
80.0
82.5
76.25
70.0
77.5
77.5
71.25
80.0
82.5
82.5
71.25
73.75
71.25
78.75
62.5
73.75
66.25
71.25
72.5
68.75
75.0
72.5
68.75
76.25
76.25
73.75
81.25
71.25
78.75
77.5
73.75
78.75
77.5
81.25
80.0
81.25
78.75
75.0
68.75
73.75
85.0
71.25
81.25
81.25
77.5
75.0
73.75
78.75
71.25
80.0
77.5
71.25
73.75
71.25
73.75
73.75
80.0
72.5
77.5
72.5
73.75
75.0
75.0
82.5
77.5
77.5
78.75
80.0
78.75
82.5
75.0
77.5
80.0
78.75
73.75
78.75
78.75
76.25
81.25
68.75
80.0
78.75
68.75
77.5
70.0
78.75
76.25
67.5
81.25
80.0
75.0
71.25
78.75
78.75
76.25
72.5
80.0
76.25
73.75
71.25
76.25
68.75
82.5
73.75
68.75
68.75
80.0
75.0
76.25
85.0
75.0
75.0
77.5
78.75
78.75
80.0
75.0
76.25
78.75
78.75
67.5
70.0
75.0
78.75
82.5
85.0
82.5
80.0
86.25
80.0
73.75
73.75
77.5
77.5
83.75
80.0
72.5
76.25
70.0
81.25
82.5
80.0
77.5
73.75
82.5
71.25
80.0
77.5
77.5
70.0
75.0
78.75
73.75
81.25
76.25
75.0
81.25
81.25
68.75
73.75
83.75
75.0
82.5
78.75
66.25
76.25
80.0
82.5
82.5
78.75
82.5
77.5
75.0
81.25
75.0
80.0
75.0
81.25
75.0
82.5
70.0
80.0
72.5
85.0
75.0
68.75
76.25
83.75
75.0
72.5
80.0
75.0
75.0
71.25
78.75
72.5
75.0
70.0
73.75
80.0
70.0
81.25
67.5
72.5
80.0
76.25
73.75
77.5
75.0
73.75
77.5
73.75
80.0
78.75
75.0
77.5
78.75
81.25
73.75
73.75
71.25
78.75
75.0
65.0
72.5
77.5
81.25
73.75
78.75
73.75
72.5
73.75
68.75
71.25
78.75
75.0
71.25
75.0
76.25
80.0
73.75
76.25
76.25
81.25
76.25
75.0
72.5
75.0
86.25
73.75
80.0
80.0
72.5
76.25
73.75
80.0
75.0
83.75
77.5
71.25
76.25
80.0
73.75
68.75
73.75
75.0
78.75
72.5
73.75
72.5
77.5
73.75
83.75
83.75
77.5
71.25
78.75
76.25
77.5
75.0
78.75
